"AIRLINE_ID","CARRIER","CARRIER_ENTITY","CARRIER_NAME","UNIQUE_CARRIER","UNIQUE_CARRIER_ENTITY","UNIQUE_CARRIER_NAME","WAC","CARRIER_GROUP","CARRIER_GROUP_NEW","REGION","START_DATE_SOURCE","THRU_DATE_SOURCE",
19587,"THQ","16710","T-Bird Air Inc.","THQ","16710","T-Bird Air Inc.",10,1,1,"International",1981-10-01,1984-12-31,
19588,"ROA","37982","Royal West Airways Inc.","ROA","37982","Royal West Airways Inc.",10,1,6,"Domestic",1981-12-01,1989-12-31,
19589,"AED","37985","Air East Of Delaware Inc.","AED","37985","Air East Of Delaware Inc.",10,1,6,"Domestic",1981-12-01,2002-09-30,
19590,"ALX","37980","Atlanta Express","ALX","37980","Atlanta Express",10,1,6,"Domestic",1981-12-01,2002-09-30,
19591,"AOR","37978","Air New Orleans","AOR","37978","Air New Orleans",10,1,6,"Domestic",1981-12-01,2002-09-30,
19592,"AVR","37984","Air Vermont Inc.","AVR","37984","Air Vermont Inc.",10,1,6,"Domestic",1981-12-01,2002-09-30,
19593,"DOL","37975","Dolphin Airways Inc.","DOL","37975","Dolphin Airways Inc.",10,1,6,"Domestic",1981-12-01,2002-09-30,
19594,"DVO","37973","Devoe Airlines","DVO","37973","Devoe Airlines",10,1,6,"Domestic",1981-12-01,2002-09-30,
19595,"KIN","37972","Golden Pacific Airlines","KIN","37972","Golden Pacific Airlines",10,1,6,"Domestic",1981-12-01,2002-09-30,
19596,"NFA","37986","National Florida Airlines","NFA","37986","National Florida Airlines",10,1,6,"Domestic",1981-12-01,2002-09-30,
19597,"SLO","37983","Slocum Air Inc.","SLO","37983","Slocum Air Inc.",10,1,6,"Domestic",1981-12-01,2002-09-30,
19598,"STA","37970","State Airlines Inc.","STA","37970","State Airlines Inc.",10,1,6,"Domestic",1981-12-01,2002-09-30,
19599,"TRO","37974","Air Molakai","TRO","37974","Air Molakai",10,1,6,"Domestic",1981-12-01,2002-09-30,
19600,"WIR","37981","Williams Air Inc.","WIR","37981","Williams Air Inc.",10,1,6,"Domestic",1981-12-01,2002-09-30,
19601,"WSU","37977","Mission Air","WSU","37977","Mission Air",10,1,6,"Domestic",1981-12-01,2002-09-30,
19602,"HX","06570","Guy-America Airways Inc.","HX","06570","Guy-America Airways Inc.",10,1,1,"Domestic",1982-01-01,1983-03-31,
19602,"HX","16210","Guy-America Airways Inc.","HX","16210","Guy-America Airways Inc.",10,1,1,"Latin America",1981-07-01,1983-03-31,
19603,"VB","06745","Pacific Express","VB (1)","06745","Pacific Express",10,1,1,"Domestic",1982-02-01,1984-02-29,
21161,"09Q","01130","Swift Air, LLC","09Q","01130","Swift Air, LLC",10,1,1,"Domestic",2006-11-01,2008-12-31,
21161,"09Q","01130","Swift Air, LLC","09Q","01130","Swift Air, LLC",10,1,4,"Domestic",2009-01-01,,
20361,"2U","06891","Valley Air Express Inc.","2U","06891","Valley Air Express Inc.",10,1,6,"Domestic",2003-11-01,2005-08-31,
21142,"9V","71024","Avior Airlines, C.A.","9V","71024","Avior Airlines, C.A.",388,0,0,"International",2007-02-01,,
20165,"5G","9224K","Queen Air","5G (1)","9224K","Queen Air",224,0,0,"International",1998-12-01,2000-10-31,
20454,"E0","16211","EOS Airlines, Inc.","E0","16211","EOS Airlines, Inc.",10,1,1,"Atlantic",2007-01-01,2008-06-30,
20454,"E0","16211","EOS Airlines, Inc.","E0","16211","EOS Airlines, Inc.",10,1,4,"Atlantic",2005-10-01,2006-12-31,
20104,"UN","9475C","Transaero Airlines","UN","9475C","Transaero Airlines",475,0,0,"International",2010-10-01,,
20104,"UN","9475C","Transaero Airlines","UN","9475C","Transaero Airlines",475,0,0,"International",1996-06-01,1999-02-28,
21503,"1DQ","01161","Island Airlines LLC","1DQ","01161","Island Airlines LLC",10,1,6,"Domestic",2010-11-01,,
20276,"OZA","38283","Ozark Air Lines Inc.","OZA","38283","Ozark Air Lines Inc.",10,1,6,"Domestic",1999-10-01,2002-09-30,
20276,"OZA","06894","Ozark Air Lines Inc.","OZA","06894","Ozark Air Lines Inc.",10,1,6,"Domestic",2002-10-01,2003-03-31,
21160,"SVW","71031","Global Jet Luxembourg, Sa","SVW","71031","Global Jet Luxembourg, Sa",454,0,0,"International",2007-05-01,,
20443,"IAS","06981","Island Air Service","2O","06981","Island Air Service",10,1,5,"Domestic",2002-01-01,2003-09-30,
20443,"IAS","38279","Island Air Service","2O","38279","Island Air Service",10,1,5,"Domestic",1999-03-01,2001-12-31,
20443,"2O","06981","Island Air Service","2O","06981","Island Air Service",10,1,5,"Domestic",2007-09-01,,
20443,"9I","06981","Island Air Service","2O","06981","Island Air Service",10,1,5,"Domestic",2003-10-01,2005-04-01,
20443,"0Z","06981","Island Air Service","2O","06981","Island Air Service",10,1,5,"Domestic",2005-04-02,2007-08-31,
21487,"RU","71102","AirBridgeCargo Airlines Limited","RU","71102","AirBridgeCargo Airlines Limited",475,0,0,"International",2010-10-01,,
19604,"QS","06709","Northeastern International Airways","QS (1)","06709","Northeastern International Airways",10,1,1,"Domestic",1982-03-01,1985-02-28,
19605,"HAR","37988","Friendship Air Alaska","HAR","37988","Friendship Air Alaska",10,1,6,"Domestic",1982-03-01,1990-12-31,
19606,"MIN","37989","Minuteman Aviation Inc.","MIN","37989","Minuteman Aviation Inc.",10,1,6,"Domestic",1982-03-01,2002-09-30,
19607,"VIS","37987","Virgin Islands Seaplane","VIS","37987","Virgin Islands Seaplane",10,1,6,"Domestic",1982-03-01,2002-09-30,
19608,"FT","09320","Flying Tiger Line Inc.","FT","09320","Flying Tiger Line Inc.",10,3,3,"Domestic",1960-01-01,1989-07-31,
19608,"FT","19321","Flying Tiger Line Inc.","FT","19321","Flying Tiger Line Inc.",10,3,3,"Pacific",1960-01-01,1989-07-31,
19608,"FT","19322","Flying Tiger Line Inc.","FT","19322","Flying Tiger Line Inc.",10,3,3,"Atlantic",1960-01-01,1989-07-31,
19608,"FT","19323","Flying Tiger Line Inc.","FT","19323","Flying Tiger Line Inc.",10,3,3,"Latin America",1982-04-01,1989-07-31,
19609,"OD","90094","Aerocondor","OD (1)","90094","Aerocondor",368,0,0,"International",1981-07-01,1989-12-31,
19610,"OD","06195","Emerald Airlines Inc.","OD","06195","Emerald Airlines Inc.",10,1,1,"Domestic",1982-06-01,1991-06-30,
19611,"NRN","37990","Northern Airlines Inc.","NRN","37990","Northern Airlines Inc.",10,1,6,"Domestic",1982-06-01,2002-09-30,
19612,"6P","06743","Pacific East Air Inc.","6P","06743","Pacific East Air Inc.",10,1,1,"Domestic",1982-07-01,1984-05-31,
19613,"TJ","06675","Jet Charter Service Inc.","TJ","06675","Jet Charter Service Inc.",10,1,1,"System",1982-07-01,1985-07-31,
19613,"TJ","06676","Jet Charter Service Inc.","TJ","06676","Jet Charter Service Inc.",10,1,1,"Domestic",1982-07-01,1985-07-31,
19613,"TJ","16230","Jet Charter Service Inc.","TJ","16230","Jet Charter Service Inc.",10,1,1,"International",1982-07-01,1985-07-31,
19614,"EOQ","9337A","Aeroservicios Ecuatorianos","EOQ","9337A","Aeroservicios Ecuatorianos",337,0,0,"International",1982-07-01,1997-12-31,
19615,"RAQ","06057","Arista International Airlines Inc.","RAQ","06057","Arista International Airlines Inc.",10,1,1,"System",1982-08-01,1984-03-31,
19615,"RAQ","06058","Arista International Airlines Inc.","RAQ","06058","Arista International Airlines Inc.",10,1,1,"Domestic",1982-08-01,1984-03-31,
19615,"RAQ","16059","Arista International Airlines Inc.","RAQ","16059","Arista International Airlines Inc.",10,1,1,"International",1982-08-01,1984-03-31,
19616,"KU","9644A","Kuwait Airways Corp.","KU","9644A","Kuwait Airways Corp.",644,0,0,"International",1982-08-01,,
19617,"BAY","37993","Burlington Aeroplane Co.","BAY","37993","Burlington Aeroplane Co.",10,1,6,"Domestic",1982-09-01,2002-09-30,
19618,"DSA","37992","Desert Sun Airlines","DSA","37992","Desert Sun Airlines",10,1,6,"Domestic",1982-09-01,2002-09-30,
19619,"LAS","38005","Lake Union Air Service","LAS","38005","Lake Union Air Service",10,1,6,"Domestic",1982-09-01,2002-09-30,
19620,"QTQ","9441A","Aer Turas Teoranta","QTQ","9441A","Aer Turas Teoranta",441,0,0,"International",1982-09-01,2003-06-30,
19621,"AFQ","90162","Aero B Venezuela C.A.","AFQ","90162","Aero B Venezuela C.A.",388,0,0,"International",1982-10-01,1989-12-31,
19622,"GX","90166","Air Ontario Limited","GX","90166","Air Ontario Limited",900,0,0,"International",1982-10-01,1989-12-31,
19623,"EI","9441B","Aer Lingus Plc","EI","9441B","Aer Lingus Plc",441,0,0,"International",1982-11-01,,
19624,"SV","9670A","Saudi Arabian Airlines Corp","SV","9670A","Saudi Arabian Airlines Corp",670,0,0,"International",1982-11-01,,
19625,"XAB","80060","Air Polynesia d/b/a DHL Cargo","XAB","80060","Air Polynesia d/b/a DHL Cargo",10,7,7,"Domestic",1982-12-01,1986-12-31,
19626,"XBZ","80059","Air Natl Aircraft Sal & Ser","XBZ","80059","Air Natl Aircraft Sal & Ser",10,7,7,"Domestic",1982-12-01,1989-12-31,
19627,"CIQ","9419A","A/S Conair","CIQ","9419A","A/S Conair",419,0,0,"International",1982-12-01,1994-12-31,
19628,"ANI","38003","Dash Air Corporation","ANI","38003","Dash Air Corporation",10,1,6,"Domestic",1982-12-01,2002-09-30,
19629,"ARA","37998","Air Resorts Airlines","ARA","37998","Air Resorts Airlines",10,1,6,"Domestic",1982-12-01,2002-09-30,
19630,"MUA","37999","Manu'a Air Transport","MUA","37999","Manu'a Air Transport",10,1,6,"Domestic",1982-12-01,2002-09-30,
19631,"PCL","37969","Pacific Cal Air","PCL","37969","Pacific Cal Air",10,1,6,"Domestic",1982-12-01,2002-09-30,
19632,"SER","38000","Service Aviation Inc.","SER","38000","Service Aviation Inc.",10,1,6,"Domestic",1982-12-01,2002-09-30,
19633,"TTM","38015","The Time Machine","TTM","38015","The Time Machine",10,1,6,"Domestic",1982-12-01,2002-09-30,
19634,"CMQ","90170","Servicio De Carga Aerea Sa","CMQ","90170","Servicio De Carga Aerea Sa",162,0,0,"International",1983-02-01,1989-12-31,
19635,"HAQ","9429C","Hapag Lloyd Flug.","HAQ","9429C","Hapag Lloyd Flug.",429,0,0,"International",1983-02-01,2001-11-30,
19636,"CB","06014","Air One Inc.","CB","06014","Air One Inc.",10,1,1,"Domestic",1983-03-01,1984-10-31,
19637,"ME","9647A","Middle East Airlines S.A.L.","ME","9647A","Middle East Airlines S.A.L.",647,0,0,"International",1983-03-01,1989-12-31,
19638,"AFS","38010","Arcata Flying Service","AFS","38010","Arcata Flying Service",10,1,6,"Domestic",1983-03-01,2002-09-30,
19639,"GRD","30475","Grand Canyon Airlines","GRD","30475","Grand Canyon Airlines",10,1,6,"Domestic",1983-03-01,2002-09-30,
19640,"KOD","37997","Kodiak Airways Inc.","KOD","37997","Kodiak Airways Inc.",10,1,6,"Domestic",1983-03-01,2002-09-30,
19641,"MAE","38016","Mid-Atlantic Exp. Airlines","MAE","38016","Mid-Atlantic Exp. Airlines",10,1,6,"Domestic",1983-03-01,2002-09-30,
19642,"NCA","38004","National Commuter Airlines","NCA","38004","National Commuter Airlines",10,1,6,"Domestic",1983-03-01,2002-09-30,
19643,"SAC","38001","Sundorph Aeronautical Corp.","SAC","38001","Sundorph Aeronautical Corp.",10,1,6,"Domestic",1983-03-01,2002-09-30,
19644,"WAR","38006","Waring Air","WAR","38006","Waring Air",10,1,6,"Domestic",1983-03-01,2002-09-30,
19645,"EP","06033","All Star Airlines Inc.","EP","06033","All Star Airlines Inc.",10,1,1,"System",1983-04-01,1985-10-31,
19645,"EP","06034","All Star Airlines Inc.","EP","06034","All Star Airlines Inc.",10,1,1,"Domestic",1983-04-01,1985-10-31,
19645,"EP","16034","All Star Airlines Inc.","EP","16034","All Star Airlines Inc.",10,1,1,"International",1983-04-01,1985-10-31,
19646,"AXQ","16013","Aeron International Airlines Inc.","AXQ","16013","Aeron International Airlines Inc.",10,1,1,"International",1983-04-01,1989-05-31,
19647,"JIQ","06677","Jet Fleet Intl. Airlines","JIQ","06677","Jet Fleet Intl. Airlines",10,1,1,"System",1983-06-01,1992-10-31,
19647,"JIQ","06678","Jet Fleet Intl. Airlines","JIQ","06678","Jet Fleet Intl. Airlines",10,1,1,"Domestic",1983-06-01,1992-10-31,
19647,"JIQ","16250","Jet Fleet Intl. Airlines","JIQ","16250","Jet Fleet Intl. Airlines",10,1,1,"International",1983-06-01,1992-10-31,
19648,"HER","38012","Markair Express","HER","38012","Markair Express",10,1,6,"Domestic",1983-06-01,1997-12-31,
19649,"LSZ","30131","Alaska Island Air Inc.","LSZ","30131","Alaska Island Air Inc.",10,1,6,"Domestic",1983-06-01,2000-10-31,
19651,"EAT","38008","Eastman Airways Inc.","EAT","38008","Eastman Airways Inc.",10,1,6,"Domestic",1983-06-01,2002-09-30,
19652,"SPH","38014","Spirit Helicopter","SPH","38014","Spirit Helicopter",10,1,6,"Domestic",1983-06-01,2002-09-30,
19653,"AHQ","06025","Air National","AHQ","06025","Air National",10,1,1,"Domestic",1983-08-01,1984-07-31,
19653,"AHQ","16025","Air National","AHQ","16025","Air National",10,1,1,"International",1983-08-01,1984-07-31,
19654,"EXC","38019","Executive Charter","EXC (1)","38019","Executive Charter",10,1,6,"Domestic",1983-09-01,1986-12-31,
19655,"SNA","38026","Aviation Associates","SNA","38026","Aviation Associates",10,1,6,"Domestic",1983-09-01,1987-12-31,
19656,"ARM","38021","Airmarc Airlines Inc.","ARM","38021","Airmarc Airlines Inc.",10,1,6,"Domestic",1983-09-01,2002-09-30,
19657,"PAT","38018","Panorama Air Tours","PAT","38018","Panorama Air Tours",10,1,6,"Domestic",1983-09-01,2002-09-30,
19658,"TKQ","06890","Trans-Air-Link Corporation","TKQ","06890","Trans-Air-Link Corporation",10,1,4,"Domestic",1983-09-01,2003-10-31,
19658,"TKQ","16890","Trans-Air-Link Corporation","TKQ","16890","Trans-Air-Link Corporation",10,1,4,"International",1983-09-01,2004-10-31,
19658,"TKQ","06889","Trans-Air-Link Corporation","TKQ","06889","Trans-Air-Link Corporation",10,1,4,"System",1983-09-01,2002-10-31,
19659,"AAI","38007","Audi Air Inc.","AAI","38007","Audi Air Inc.",10,1,6,"Domestic",1983-10-01,1989-12-31,
19660,"GAQ","06500","Galaxy Airlines Inc.","GAQ","06500","Galaxy Airlines Inc.",10,1,1,"Domestic",1983-10-01,1987-03-31,
19660,"GAQ","06501","Galaxy Airlines Inc.","GAQ","06501","Galaxy Airlines Inc.",10,1,1,"System",1983-11-01,1987-03-31,
19660,"GAQ","16202","Galaxy Airlines Inc.","GAQ","16202","Galaxy Airlines Inc.",10,1,1,"International",1983-11-01,1987-03-31,
19661,"IDQ","06630","Intl Air Service Co. Ltd.","IDQ","06630","Intl Air Service Co. Ltd.",10,1,1,"Domestic",1983-11-01,1989-03-31,
19662,"TR","9316A","Transbrasil S.A.","TR","9316A","Transbrasil S.A.",316,0,0,"International",1983-11-01,2001-10-31,
20349,"Z3","06974","Promech","Z3 (1)","06974","Promech",10,1,5,"Domestic",2003-04-01,2005-09-30,
20349,"PRH","06974","Promech","Z3 (1)","06974","Promech",10,1,5,"Domestic",2002-01-01,2003-03-31,
20349,"PRH","38235","Promech","Z3 (1)","38235","Promech",10,1,5,"Domestic",1993-06-01,2001-12-31,
19663,"XCA","80062","Hawkins And Powers Aviation","XCA","80062","Hawkins And Powers Aviation",10,7,7,"Domestic",1983-12-01,1986-12-31,
19664,"XBC","80061","Jet East Inc.","XBC","80061","Jet East Inc.",10,7,7,"Domestic",1983-12-01,1989-12-31,
19665,"ARS","38020","Air Sedona","ARS","38020","Air Sedona",10,1,6,"Domestic",1983-12-01,2002-09-30,
19666,"CRE","38027","Caribbean Express Inc.","CRE","38027","Caribbean Express Inc.",10,1,6,"Domestic",1983-12-01,2002-09-30,
19667,"TFZ","38022","Tri-State Airlines Inc.","TFZ","38022","Tri-State Airlines Inc.",10,1,6,"Domestic",1983-12-01,2002-09-30,
19668,"FH","06206","Frontier Horizon Inc.","FH","06206","Frontier Horizon Inc.",10,1,1,"Domestic",1984-01-01,1985-03-31,
19669,"AWQ","90176","Aermediterranea S.P.A.","AWQ","90176","Aermediterranea S.P.A.",450,0,0,"International",1984-02-01,1989-12-31,
19670,"BF","04350","Alaska International Air","BF","04350","Markair Inc.",10,2,2,"Domestic",1980-10-01,1984-01-31,
19670,"BF","04350","Markair Inc.","BF","04350","Markair Inc.",10,2,2,"Domestic",1984-02-01,1995-10-31,
19671,"VK","9824A","Air Tungaru Corporation","VK","9824A","Air Tungaru Corporation",824,0,0,"International",1984-03-01,1991-03-31,
19672,"RES","38035","Resort Airlines Inc.","RES","38035","Resort Airlines Inc.",10,1,6,"Domestic",1984-03-01,2001-12-31,
19673,"AAV","38031","Alpine Air","AAV","38031","Alpine Air",10,1,6,"Domestic",1984-03-01,2002-09-30,
19674,"AME","38028","Americair Inc.","AME","38028","Americair Inc.",10,1,6,"Domestic",1984-03-01,2002-09-30,
19675,"ARP","38033","Airspur Helicopters Inc.","ARP","38033","Airspur Helicopters Inc.",10,1,6,"Domestic",1984-03-01,2002-09-30,
19676,"SKS","38030","Silver Kris Services Ltd.","SKS","38030","Silver Kris Services Ltd.",10,1,6,"Domestic",1984-03-01,2002-09-30,
19677,"BFQ","06136","Buffalo Airways Inc.","BFQ","06136","Buffalo Airways Inc.",10,1,1,"System",1984-04-01,1994-12-31,
19677,"BFQ","06137","Buffalo Airways Inc.","BFQ","06137","Buffalo Airways Inc.",10,1,1,"Domestic",1984-04-01,1996-06-30,
19677,"BFQ","16136","Buffalo Airways Inc.","BFQ","16136","Buffalo Airways Inc.",10,1,1,"International",1984-04-01,1996-06-30,
19679,"APS","38040","Air Spirit Inc.","APS","38040","Air Spirit Inc.",10,1,6,"Domestic",1984-06-01,2002-09-30,
19680,"EME","38038","Metro Express","EME","38038","Metro Express",10,1,6,"Domestic",1984-06-01,2002-09-30,
19681,"FRT","38041","Frontier Commuter","FRT","38041","Frontier Commuter",10,1,6,"Domestic",1984-06-01,2002-09-30,
19682,"VS","9493K","Virgin Atlantic Airways","VS","9493K","Virgin Atlantic Airways",493,0,0,"International",1984-06-01,,
19683,"MKQ","06022","Airmark Corporation","MKQ","06022","Airmark Corporation",10,1,1,"System",1984-07-01,1985-01-31,
19683,"MKQ","06023","Airmark Corporation","MKQ","06023","Airmark Corporation",10,1,1,"Domestic",1984-07-01,1985-01-31,
19683,"MKQ","16020","Airmark Corporation","MKQ","16020","Airmark Corporation",10,1,1,"International",1984-07-01,1985-01-31,
19684,"INQ","06610","Independent Air Inc.","INQ","06610","Independent Air Inc.",10,1,1,"System",1984-08-01,1991-07-31,
19684,"INQ","06611","Independent Air Inc.","INQ","06611","Independent Air Inc.",10,1,1,"Domestic",1984-08-01,1991-07-31,
19684,"INQ","16212","Independent Air Inc.","INQ","16212","Independent Air Inc.",10,1,1,"International",1984-08-01,1991-07-31,
19685,"TPQ","06001","Aerial Transit Company","TPQ","06001","Aerial Transit Company",10,1,1,"System",1984-08-01,1994-10-31,
19685,"TPQ","06002","Aerial Transit Company","TPQ","06002","Aerial Transit Company",10,1,1,"Domestic",1984-08-01,1994-10-31,
19685,"TPQ","16002","Aerial Transit Company","TPQ","16002","Aerial Transit Company",10,1,1,"Latin America",1984-08-01,1994-10-31,
19686,"WFT","38037","Westflight Aviation","WFT","38037","Westflight Aviation",10,1,6,"Domestic",1984-09-01,1997-12-31,
19688,"2M","06707","Midway Express Airlines","2M","06707","Midway Express Airlines",10,1,1,"Domestic",1984-10-01,1985-07-31,
19689,"SDQ","9276A","St. Lucia Airways Limited","SDQ","9276A","St. Lucia Airways Limited",276,0,0,"International",1984-10-01,1989-12-31,
19691,"XDA","80063","Pacific Air Express Inc.","XDA","80063","Pacific Air Express Inc.",10,7,7,"Domestic",1984-12-01,1988-12-31,
19692,"RIA","38042","Trump Air","RIA","38042","Trump Air",10,1,6,"Domestic",1984-12-01,2002-09-30,
19693,"NPA","38046","North Pacific Airlines Inc.","NPA","38046","North Pacific Airlines Inc.",10,1,6,"Domestic",1985-01-01,1985-12-31,
19694,"FLR","38043","Flirite Inc.","FLR","38043","Flirite Inc.",10,1,6,"Domestic",1985-01-01,1986-12-31,
19695,"TAT","38044","Talarik Creek Air Taxi","TAT","38044","Talarik Creek Air Taxi",10,1,6,"Domestic",1985-01-01,1986-12-31,
19696,"RAY","30690","Royale Airlines Inc.","RAY","30690","Royale Airlines Inc.",10,1,6,"Domestic",1985-01-01,1990-12-31,
19696,"RAY","30690","Royale Airlines Inc.","RAY","30690","Royale Airlines Inc.",10,1,6,"Domestic",1960-01-01,1984-02-29,
19696,"OQ","06788","Royale Airlines Inc.","RAY","06788","Royale Airlines Inc.",10,1,1,"Domestic",1984-03-01,1984-12-31,
19697,"WWQ","9900P","Worldways Canada Ltd.","WWQ","9900P","Worldways Canada Ltd.",900,0,0,"International",1985-01-01,1991-08-31,
19698,"AQQ","9427A","Air Charter (Safa)","AQQ","9427A","Air Charter (Safa)",427,0,0,"International",1985-01-01,,
19699,"MB","16703","Samoa Airlines Inc.","MB","16703","Samoa Airlines Inc.",10,1,1,"Pacific",1985-02-01,1985-09-30,
19700,"APH","38050","Alpha Air","APH","38050","Alpha Air",10,1,6,"Domestic",1985-03-01,2002-09-30,
19701,"JTA","38052","Jetaire Airlines Inc.","JTA","38052","Jetaire Airlines Inc.",10,1,6,"Domestic",1985-03-01,2002-09-30,
19702,"KB","90182","Haiti Air","KB","90182","Haiti Air",238,0,0,"International",1985-04-01,1989-12-31,
19703,"HSV","38054","Harbor Air Service","HSV","38054","Harbor Air Service",10,1,6,"Domestic",1985-04-01,1994-12-31,
19704,"CO","01220","Continental Air Lines Inc.","CO","01220","Continental Air Lines Inc.",10,3,3,"Domestic",1960-01-01,,
19704,"CO","10219","Continental Air Lines Inc.","CO","10219","Continental Air Lines Inc.",10,3,3,"Atlantic",1985-04-01,,
19704,"CO","10220","Continental Air Lines Inc.","CO","10220","Continental Air Lines Inc.",10,3,3,"Latin America",1960-01-01,,
19704,"CO","10221","Continental Air Lines Inc.","CO","10221","Continental Air Lines Inc.",10,3,3,"Pacific",1960-01-01,,
19705,"XBL","80035","Interstate Airlines Inc.","IRQ","80035","Interstate Airlines Inc.",10,7,7,"Domestic",1981-06-01,1985-04-30,
19705,"IRQ","06624","Interstate Airlines Inc.","IRQ","06624","Interstate Airlines Inc.",10,1,1,"System",1985-05-01,1988-10-31,
19705,"IRQ","06625","Interstate Airlines Inc.","IRQ","06625","Interstate Airlines Inc.",10,1,1,"Domestic",1985-05-01,1988-10-31,
19705,"IRQ","16590","Interstate Airlines Inc.","IRQ","16590","Interstate Airlines Inc.",10,1,1,"International",1985-05-01,1988-10-31,
19706,"CLD","38058","Hawaii Pacific Helicopters","CLD","38058","Hawaii Pacific Helicopters",10,1,6,"Domestic",1985-05-01,2002-09-30,
19707,"EA","0A285","Eastern Air Lines Inc.","EA","0A285","Eastern Air Lines Inc.",10,3,3,"Domestic",1960-01-01,1991-01-31,
19707,"EA","10284","Eastern Air Lines Inc.","EA","10284","Eastern Air Lines Inc.",10,3,3,"Atlantic",1985-06-01,1986-09-30,
19707,"EA","10285","Eastern Air Lines Inc.","EA","10285","Eastern Air Lines Inc.",10,3,3,"Latin America",1965-01-01,1991-01-31,
19708,"CSM","38047","Chisum Flying Service","CSM","38047","Chisum Flying Service",10,1,6,"Domestic",1985-06-01,1986-12-31,
19709,"AMR","38080","AvAir","AMR","38080","AvAir",10,1,6,"Domestic",1985-06-01,1988-12-31,
19710,"AAP","38048","Armstrong Air Service Inc.","AAP","38048","Armstrong Air Service Inc.",10,1,6,"Domestic",1985-06-01,1989-12-31,
19711,"EGA","38071","Eagle Airline","EGA","38071","Eagle Airline",10,1,6,"Domestic",1985-06-01,1996-12-31,
19712,"BEA","38073","Business Express Airlines","BEA","38073","Business Express Airlines",10,1,6,"Domestic",1985-06-01,2000-12-31,
19713,"ACN","38065","Alliance Airlines","ACN","38065","Alliance Airlines",10,1,6,"Domestic",1985-06-01,2002-09-30,
19714,"ASR","38063","Astor Air","ASR","38063","Astor Air",10,1,6,"Domestic",1985-06-01,2002-09-30,
19715,"BAT","38068","West Penn Commuter","BAT","38068","West Penn Commuter",10,1,6,"Domestic",1985-06-01,2002-09-30,
19716,"BRK","38057","Barken International","BRK","38057","Barken International",10,1,6,"Domestic",1985-06-01,2002-09-30,
19717,"CMR","38074","Commuter Airlines (Ca)","CMR","38074","Commuter Airlines (Ca)",10,1,6,"Domestic",1985-06-01,2002-09-30,
19718,"CRH","38062","Cresent Medivac","CRH","38062","Cresent Medivac",10,1,6,"Domestic",1985-06-01,2002-09-30,
19719,"CTL","38070","Coastal Air Transport","CTL","38070","Coastal Air Transport",10,1,6,"Domestic",1985-06-01,2002-09-30,
19720,"EEX","38078","Exec Express","EEX","38078","Exec Express",10,1,6,"Domestic",1985-06-01,2002-09-30,
19721,"LAA","38061","La Skycab Airline","LAA","38061","La Skycab Airline",10,1,6,"Domestic",1985-06-01,2002-09-30,
19722,"NAT","38069","National Air","NAT","38069","National Air",10,1,6,"Domestic",1985-06-01,2002-09-30,
19723,"OMI","38059","Omniflight Airways","OMI","38059","Omniflight Airways",10,1,6,"Domestic",1985-06-01,2002-09-30,
19724,"SEP","38072","Southern Express Airways","SEP","38072","Southern Express Airways",10,1,6,"Domestic",1985-06-01,2002-09-30,
19725,"TUR","38064","Turner Aire","TUR","38064","Turner Aire",10,1,6,"Domestic",1985-06-01,2002-09-30,
19726,"WSK","38079","AAR Western Skyways","WSK","38079","AAR Western Skyways",10,1,6,"Domestic",1985-06-01,2002-09-30,
19727,"FW","06805","Skybus Inc.","FW","06805","Skybus Inc.",10,1,1,"Domestic",1985-07-01,1986-11-30,
19728,"CUQ","9281A","Caicos Caribbean Airways","CUQ","9281A","Caicos Caribbean Airways",281,0,0,"International",1985-07-01,1996-10-31,
19729,"BDE","38055","Jet Express","BDE","38055","Jet Express",10,1,6,"Domestic",1985-07-01,2002-09-30,
19730,"4R","06770","Regent Air Corporation","4R","06770","Regent Air Corporation",10,1,1,"Domestic",1985-09-01,1986-02-28,
19731,"WTA","38056","Westates Airlines","WTA","38056","Westates Airlines",10,1,6,"Domestic",1985-09-01,1987-12-31,
19732,"AON","38097","Action Airlines","AON","38097","Action Airlines",10,1,6,"Domestic",1985-09-01,2002-09-30,
19733,"CAF","38067","California Seaboard","CAF","38067","California Seaboard",10,1,6,"Domestic",1985-09-01,2002-09-30,
19734,"ENT","38081","Enterprise Airlines Inc.","ENT","38081","Enterprise Airlines Inc.",10,1,6,"Domestic",1985-09-01,2002-09-30,
19735,"IEX","38075","Island Air Express","IEX","38075","Island Air Express",10,1,6,"Domestic",1985-09-01,2002-09-30,
19736,"MAA","38111","Maui Airlines","MAA","38111","Maui Airlines",10,1,6,"Domestic",1985-09-01,2002-09-30,
19737,"MEX","38095","Metro Express 11","MEX","38095","Metro Express 11",10,1,6,"Domestic",1985-09-01,2002-09-30,
19738,"OTT","38060","Otter Air","OTT","38060","Otter Air",10,1,6,"Domestic",1985-09-01,2002-09-30,
19739,"PRM","38082","Prime Air Inc.","PRM","38082","Prime Air Inc.",10,1,6,"Domestic",1985-09-01,2002-09-30,
19740,"SAL","38077","Sallee's Aviation","SAL","38077","Sallee's Aviation",10,1,6,"Domestic",1985-09-01,2002-09-30,
19741,"WGL","38066","Wrangell Air Service","WGL","38066","Wrangell Air Service",10,1,6,"Domestic",1985-09-01,2002-09-30,
19533,"AI","9733A","Air-India","AI","9733A","National Aviation Company of India Limited d/b/a Air India",733,0,0,"International",1981-07-01,2011-02-28,
