"YEAR","MONTH","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","EMPFULL","EMPPART","EMPTOTAL","EMPFTE",
1998,9,20151,"M6","Amerijet International","M6","Amerijet International",1,1,676,41,717,697,
1998,9,20204,"MG","Champion Air","MG","Champion Air",1,1,286,0,286,286,
1998,9,20402,"GL","Miami Air International","MMQ","Miami Air International",1,1,365,25,390,378,
1998,9,20398,"MQ","American Eagle Airlines Inc.","MQ","American Eagle Airlines Inc.",2,2,6660,1179,7839,7250,
1998,9,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,967,201,1168,1068,
1998,9,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.",1,1,227,22,249,238,
1998,9,20192,"NJ","Vanguard Airlines Inc.","NJ","Vanguard Airlines Inc.",1,1,762,145,907,835,
1998,9,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,811,254,1065,938,
1998,9,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,47993,2661,50654,49324,
1998,9,20387,"PN","Pan American Airways Corp.","PA","Pan American World Airways",1,4,175,0,175,175,
1998,9,20305,"PCQ","Pace Airlines","PCQ","Pace Airlines",1,4,20,18,38,29,
1998,9,20125,"PNQ","Panagra Airways","PNQ","Panagra Airways",1,1,73,0,73,73,
1998,9,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways",2,2,428,90,518,473,
1998,9,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",1,1,65,3,68,67,
1998,9,19994,"QQ","Reno Air Inc.","QQ","Reno Air Inc.",2,2,1661,351,2012,1837,
1998,9,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2667,433,3100,2884,
1998,9,20074,"REQ","Renown Aviation","REQ","Renown Aviation",1,1,106,5,111,109,
1998,9,20374,"XE","ExpressJet Airlines Inc.","RU","ExpressJet Airlines Inc.",2,2,2638,428,3066,2852,
1998,9,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,307,35,342,325,
1998,9,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,975,14,989,982,
1998,9,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,22,0,22,22,
1998,9,20106,"SM","Sunworld International Airlines","SM","Sunworld International Airlines",1,4,41,0,41,41,
1998,9,20146,"SPQ","Sun Pacific International","SPQ","Sun Pacific International",1,1,161,4,165,163,
1998,9,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,1009,79,1088,1049,
1998,9,20147,"T9","TransMeridian Airlines","T9","TransMeridian Airlines",1,1,165,0,165,165,
1998,9,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,522,48,570,546,
1998,9,20284,"TCQ","Express.Net Airlines","TCQ","Trans Continental Airlines",1,4,146,0,146,146,
1998,9,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,26,3,29,28,
1998,9,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,3793,1113,4906,4350,
1998,9,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,20118,1730,21848,20983,
1998,9,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,4883,898,5781,5332,
1998,9,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,410,120,530,470,
1998,9,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.",1,1,339,6,345,342,
1998,9,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,83218,11052,94270,88744,
1998,9,20355,"US","US Airways Inc.","US","US Airways Inc.",3,3,36060,4600,40660,38360,
1998,9,20195,"WI","Tradewinds Airlines","WI","Tradewinds Airlines",1,4,210,5,215,213,
1998,9,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,24610,818,25428,25019,
1998,9,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,829,36,865,847,
1998,9,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,183,4,187,185,
1998,9,20415,"NA","North American Airlines","XG","North American Airlines",1,1,144,34,178,161,
1998,9,20170,"XJ","Mesaba Airlines","XJ","Mesaba Airlines",1,1,2105,579,2684,2395,
1998,9,20207,"XP","Casino Express","XP","Casino Express",1,4,105,0,105,105,
1998,9,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines",2,2,1812,237,2049,1931,
1998,9,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,117,81,198,158,
1998,9,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,1355,216,1571,1463,
1998,10,20129,"1I","Sky Trek International Airlines","1I","Sky Trek International Airlines",1,1,133,38,171,152,
1998,10,20408,"3Z","Tatonduk Flying Service","3K","Tatonduk Flying Service",1,4,133,14,147,140,
1998,10,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,4730,174,4904,4817,
1998,10,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,848,2,850,849,
1998,10,19874,"8C","Air Transport International","8C","Air Transport International",2,2,475,18,493,484,
1998,10,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,1786,511,2297,2042,
1998,10,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,75109,14446,89555,82332,
1998,10,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1594,762,2356,1975,
1998,10,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,7911,1358,9269,8590,
1998,10,20308,"WE","Centurion Cargo Inc.","C2","Challenge Air Cargo Inc.",1,1,781,4,785,783,
1998,10,20400,"PT","Capital Cargo International","CCQ","Capital Cargo International",1,4,95,0,95,95,
1998,10,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,2327,502,2829,2578,
1998,10,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,32252,8155,40407,36330,
1998,10,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1252,495,1747,1500,
1998,10,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,63089,12772,75861,69475,
1998,10,20357,"ER","Astar USA, LLC","ER","DHL Airways",3,3,7946,2585,10531,9239,
1998,10,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,2236,366,2602,2419,
1998,10,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,475,28,503,489,
1998,10,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.",2,2,898,304,1202,1050,
1998,10,20203,"FCQ","Falcon Air Express","FCQ","Falcon Air Express",1,4,132,0,132,132,
1998,10,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,1256,485,1741,1499,
1998,10,20437,"FL","AirTran Airways Corporation","FL","AirTran Airways Corporation",2,2,3194,542,3736,3465,
1998,10,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,1,1017,18,1035,1026,
1998,10,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation",3,3,89624,54282,143906,116765,
1998,10,20368,"G4","Allegiant Air","GLQ","Allegiant Air",1,1,26,0,26,26,
1998,10,20193,"GR","Gemini Air Cargo Airways","GR","Gemini Air Cargo Airways",1,1,350,0,350,350,
1998,10,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,2240,456,2696,2468,
1998,10,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.",3,3,9088,2706,11794,10441,
1998,10,20297,"JI (1)","Midway Airlines Inc.","JI","Midway Airlines Inc.",2,2,255,650,905,580,
1998,10,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.",1,1,506,34,540,523,
1998,10,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,455,0,455,455,
1998,10,20143,"KP","Kiwi International","KP","Kiwi International",2,2,432,169,601,517,
1998,10,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo",1,1,668,0,668,668,
1998,10,20169,"L2","Lynden Air Cargo Airlines","L2","Lynden Air Cargo Airlines",1,4,58,8,66,62,
1998,10,20151,"M6","Amerijet International","M6","Amerijet International",1,1,676,41,717,697,
1998,10,20204,"MG","Champion Air","MG","Champion Air",1,1,286,0,286,286,
1998,10,20402,"GL","Miami Air International","MMQ","Miami Air International",1,1,365,25,390,378,
1998,10,20398,"MQ","American Eagle Airlines Inc.","MQ","American Eagle Airlines Inc.",2,2,6728,1193,7921,7325,
1998,10,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,883,212,1095,989,
1998,10,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.",1,1,235,17,252,244,
1998,10,20192,"NJ","Vanguard Airlines Inc.","NJ","Vanguard Airlines Inc.",1,1,762,145,907,835,
1998,10,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,822,274,1096,959,
1998,10,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,47780,2582,50362,49071,
1998,10,20347,"P9","Pro Air Inc.","P9","Pro Air Inc.",1,4,247,12,259,253,
1998,10,20387,"PN","Pan American Airways Corp.","PA","Pan American World Airways",1,4,165,0,165,165,
1998,10,20305,"PCQ","Pace Airlines","PCQ","Pace Airlines",1,4,20,18,38,29,
1998,10,20125,"PNQ","Panagra Airways","PNQ","Panagra Airways",1,1,70,0,70,70,
1998,10,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways",2,2,428,90,518,473,
1998,10,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",1,1,65,0,65,65,
1998,10,19994,"QQ","Reno Air Inc.","QQ","Reno Air Inc.",2,2,1673,369,2042,1858,
1998,10,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2765,452,3217,2991,
1998,10,20074,"REQ","Renown Aviation","REQ","Renown Aviation",1,1,109,5,114,112,
1998,10,20374,"XE","ExpressJet Airlines Inc.","RU","ExpressJet Airlines Inc.",2,2,2625,428,3053,2839,
1998,10,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,310,37,347,329,
1998,10,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,885,14,899,892,
1998,10,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,32,0,32,32,
1998,10,20106,"SM","Sunworld International Airlines","SM","Sunworld International Airlines",1,4,51,0,51,51,
1998,10,20146,"SPQ","Sun Pacific International","SPQ","Sun Pacific International",1,1,161,5,166,164,
1998,10,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,1057,85,1142,1100,
1998,10,20147,"T9","TransMeridian Airlines","T9","TransMeridian Airlines",1,1,170,0,170,170,
1998,10,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,541,33,574,558,
1998,10,20284,"TCQ","Express.Net Airlines","TCQ","Trans Continental Airlines",1,4,124,0,124,124,
1998,10,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,22,4,26,24,
1998,10,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,3832,1105,4937,4385,
1998,10,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,19926,1683,21609,20768,
1998,10,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,4938,946,5884,5411,
1998,10,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,397,122,519,458,
1998,10,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.",1,1,342,8,350,346,
1998,10,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,83388,11076,94464,88926,
1998,10,20355,"US","US Airways Inc.","US","US Airways Inc.",3,3,36060,4600,40660,38360,
1998,10,20195,"WI","Tradewinds Airlines","WI","Tradewinds Airlines",1,4,262,5,267,265,
1998,10,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,24898,819,25717,25308,
1998,10,20271,"WNQ","Winair Inc.","WNQ","Winair Inc.",1,1,320,0,320,320,
1998,10,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,810,63,873,842,
1998,10,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,209,4,213,211,
1998,10,20415,"NA","North American Airlines","XG","North American Airlines",1,1,146,27,173,160,
1998,10,20170,"XJ","Mesaba Airlines","XJ","Mesaba Airlines",1,1,2103,587,2690,2397,
1998,10,20207,"XP","Casino Express","XP","Casino Express",1,4,105,0,105,105,
1998,10,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines",2,2,1861,227,2088,1975,
1998,10,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,119,77,196,158,
1998,10,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,1444,217,1661,1553,
1998,11,20129,"1I","Sky Trek International Airlines","1I","Sky Trek International Airlines",1,1,135,29,164,150,
1998,11,20408,"3Z","Tatonduk Flying Service","3K","Tatonduk Flying Service",1,4,140,13,153,147,
1998,11,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,4737,182,4919,4828,
1998,11,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,874,2,876,875,
1998,11,19874,"8C","Air Transport International","8C","Air Transport International",2,2,535,11,546,541,
1998,11,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,1897,569,2466,2182,
1998,11,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,75426,14497,89923,82675,
1998,11,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1578,769,2347,1963,
1998,11,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,7927,1345,9272,8600,
1998,11,20308,"WE","Centurion Cargo Inc.","C2","Challenge Air Cargo Inc.",1,1,771,4,775,773,
1998,11,20400,"PT","Capital Cargo International","CCQ","Capital Cargo International",1,4,96,0,96,96,
1998,11,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,2327,502,2829,2578,
1998,11,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,32575,8225,40800,36688,
1998,11,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1201,489,1690,1446,
1998,11,20093,"CTQ","Custom Air Transport","CTQ","Custom Air Transport",1,4,79,0,79,79,
1998,11,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,62999,13328,76327,69663,
1998,11,20357,"ER","Astar USA, LLC","ER","DHL Airways",3,3,7934,2580,10514,9224,
1998,11,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,2349,257,2606,2478,
1998,11,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,476,26,502,489,
1998,11,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.",2,2,957,304,1261,1109,
1998,11,20203,"FCQ","Falcon Air Express","FCQ","Falcon Air Express",1,4,133,0,133,133,
1998,11,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,1242,478,1720,1481,
1998,11,20437,"FL","AirTran Airways Corporation","FL","AirTran Airways Corporation",2,2,3073,529,3602,3338,
1998,11,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,1,1015,18,1033,1024,
1998,11,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation",3,3,90064,55322,145386,117725,
1998,11,20368,"G4","Allegiant Air","GLQ","Allegiant Air",1,1,25,0,25,25,
1998,11,20193,"GR","Gemini Air Cargo Airways","GR","Gemini Air Cargo Airways",1,1,352,0,352,352,
1998,11,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,2239,448,2687,2463,
1998,11,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.",3,3,9181,2754,11935,10558,
1998,11,20297,"JI (1)","Midway Airlines Inc.","JI","Midway Airlines Inc.",2,2,262,662,924,593,
1998,11,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.",1,1,506,34,540,523,
1998,11,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,451,0,451,451,
1998,11,20143,"KP","Kiwi International","KP","Kiwi International",2,2,436,163,599,518,
1998,11,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo",1,1,698,0,698,698,
1998,11,20169,"L2","Lynden Air Cargo Airlines","L2","Lynden Air Cargo Airlines",1,4,66,7,73,70,
1998,11,20151,"M6","Amerijet International","M6","Amerijet International",1,1,641,37,678,660,
1998,11,20204,"MG","Champion Air","MG","Champion Air",1,1,316,0,316,316,
1998,11,20402,"GL","Miami Air International","MMQ","Miami Air International",1,1,368,26,394,381,
1998,11,20398,"MQ","American Eagle Airlines Inc.","MQ","American Eagle Airlines Inc.",2,2,6698,1204,7902,7300,
1998,11,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,892,280,1172,1032,
1998,11,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.",1,1,274,14,288,281,
1998,11,20192,"NJ","Vanguard Airlines Inc.","NJ","Vanguard Airlines Inc.",1,1,848,139,987,918,
1998,11,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,878,283,1161,1020,
1998,11,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,47744,2625,50369,49057,
1998,11,20347,"P9","Pro Air Inc.","P9","Pro Air Inc.",1,4,246,6,252,249,
1998,11,20387,"PN","Pan American Airways Corp.","PA","Pan American World Airways",1,4,175,0,175,175,
1998,11,20305,"PCQ","Pace Airlines","PCQ","Pace Airlines",1,4,20,18,38,29,
1998,11,20125,"PNQ","Panagra Airways","PNQ","Panagra Airways",1,1,70,0,70,70,
1998,11,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways",2,2,434,87,521,478,
1998,11,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",1,1,62,2,64,63,
1998,11,19994,"QQ","Reno Air Inc.","QQ","Reno Air Inc.",2,2,1682,399,2081,1882,
1998,11,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2767,457,3224,2996,
1998,11,20074,"REQ","Renown Aviation","REQ","Renown Aviation",1,1,107,8,115,111,
1998,11,20371,"RLQ","Reliant Airlines","RLQ","Reliant Airlines",1,4,98,0,98,98,
1998,11,20374,"XE","ExpressJet Airlines Inc.","RU","ExpressJet Airlines Inc.",2,2,2652,428,3080,2866,
1998,11,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,300,38,338,319,
1998,11,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,952,15,967,960,
1998,11,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,32,0,32,32,
1998,11,20106,"SM","Sunworld International Airlines","SM","Sunworld International Airlines",1,4,51,0,51,51,
1998,11,20146,"SPQ","Sun Pacific International","SPQ","Sun Pacific International",1,1,150,3,153,152,
1998,11,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,1085,88,1173,1129,
1998,11,20147,"T9","TransMeridian Airlines","T9","TransMeridian Airlines",1,1,170,0,170,170,
1998,11,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,541,33,574,558,
1998,11,20284,"TCQ","Express.Net Airlines","TCQ","Trans Continental Airlines",1,4,129,0,129,129,
1998,11,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,21,3,24,23,
1998,11,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,3849,1099,4948,4399,
1998,11,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,19795,1682,21477,20636,
1998,11,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,4989,994,5983,5486,
1998,11,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,445,127,572,509,
1998,11,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.",1,1,346,11,357,352,
1998,11,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,83886,10904,94790,89338,
1998,11,20355,"US","US Airways Inc.","US","US Airways Inc.",3,3,36170,4557,40727,38449,
1998,11,20195,"WI","Tradewinds Airlines","WI","Tradewinds Airlines",1,4,285,5,290,288,
1998,11,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,25198,890,26088,25643,
1998,11,20271,"WNQ","Winair Inc.","WNQ","Winair Inc.",1,1,427,0,427,427,
1998,11,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,810,63,873,842,
1998,11,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,204,4,208,206,
1998,11,20415,"NA","North American Airlines","XG","North American Airlines",1,1,156,38,194,175,
1998,11,20170,"XJ","Mesaba Airlines","XJ","Mesaba Airlines",1,1,2186,626,2812,2499,
1998,11,20207,"XP","Casino Express","XP","Casino Express",1,4,105,0,105,105,
1998,11,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines",2,2,1893,214,2107,2000,
1998,11,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,122,78,200,161,
1998,11,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,1482,207,1689,1586,
1998,12,20129,"1I","Sky Trek International Airlines","1I","Sky Trek International Airlines",1,1,118,32,150,134,
1998,12,20408,"3Z","Tatonduk Flying Service","3K","Tatonduk Flying Service",1,4,127,21,148,138,
1998,12,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,4742,192,4934,4838,
1998,12,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,890,2,892,891,
1998,12,19874,"8C","Air Transport International","8C","Air Transport International",2,2,535,11,546,541,
1998,12,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,1956,528,2484,2220,
1998,12,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,76343,14117,90460,83402,
1998,12,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1546,770,2316,1931,
